time,x,y,Object
12388932584900,-0.01904074,0.036294572,0
12388936467200,-0.019000009,0.036793094,0
12388970647500,-0.019020611,0.036709927,0
12388974557600,-0.019041307,0.03679316,0
12388979317900,-0.019041307,0.03679316,0
12388983903700,-0.019041497,0.03695963,0
12388996328400,-0.0190621,0.036876433,0
12389011246300,-0.0190621,0.036876433,0
12389015111700,-0.019062385,0.037042916,0
12389027101400,-0.019041676,0.03712621,0
12389046544900,-0.0190621,0.036876433,0
12389051270800,-0.019062385,0.037042916,0
12389057442000,-0.019062676,0.03720956,0
12389068210000,-0.01908299,0.0369597,0
12389084205300,-0.019062385,0.037042916,0
12389090087900,-0.01908299,0.0369597,0
12389101638300,-0.019062385,0.037042916,0
12389120647900,-0.019041497,0.03695963,0
12389125411800,-0.019062385,0.037042916,0
12389135860100,-0.019062385,0.037042916,0
12389152681300,-0.019103972,0.03704302,0
12389157305300,-0.019103972,0.03704302,0
12389167161600,-0.019083377,0.03712625,0
12389186528100,-0.019103972,0.03704302,0
12389191135900,-0.019125054,0.037126385,0
12389200843200,-0.019125054,0.037126385,0
12389211515900,-0.019146224,0.03720983,0
12389227401900,-0.019231891,0.037543934,0
12389234267200,-0.019299822,0.03812945,0
12389253939800,-0.01936113,0.04014545,0
12389258521000,-0.019414937,0.040989634,0
12389268831400,-0.019423628,0.04183557,0
12389285485600,-0.0195268,0.046771653,0
12389289197600,-0.019562291,0.047540788,0
12389299769500,-0.01949501,0.048823487,0
12389318788300,-0.019439323,0.051991217,0
12389321347600,-0.019413406,0.05241941,0
12389334262400,-0.01944943,0.053190086,0
12389343873800,-0.019481724,0.053446937,0
12389354433500,-0.019484801,0.05378938,0
12389365955900,-0.019484801,0.05378938,0
12389376474100,-0.019545408,0.053789362,0
12389387005100,-0.019514285,0.053703777,0
12389398004100,-0.019484801,0.05378938,0
12389409257900,-0.019515917,0.053874977,0
12389420301700,-0.019514285,0.053703777,0
12389442833500,-0.01957662,0.05387498,0
12389445073800,-0.019515917,0.053874977,0
12389453844300,-0.019515917,0.053874977,0
12389464730300,-0.019515917,0.053874977,0
12389475005300,-0.019515917,0.053874977,0
12389487744300,-0.019515917,0.053874977,0
12389498137500,-0.019515917,0.053874977,0
12389524138700,-0.019514285,0.053703777,0
12389526756900,-0.019574786,0.053703777,0
12389544207900,-0.019512637,0.053532556,0
12389546857500,-0.019543663,0.053618204,0
12389563072800,-0.019574786,0.053703777,0
12389565608000,-0.019543663,0.053618204,0
12389584955100,-0.019514285,0.053703777,0
12389587314700,-0.019543663,0.053618204,0
12389606583200,-0.019511014,0.053361326,0
12389608831700,-0.019480173,0.053275727,0
12389623591700,-0.01932852,0.053018797,0
12389637991500,-0.019298183,0.052933194,0
12389640373300,-0.01908872,0.05250497,0
12389657743600,-0.019000003,0.051905468,0
12389663043300,-0.0189708,0.05181981,0
12389687284800,-0.0189708,0.05181981,0
12389689493400,-0.019088151,0.052162386,0
12389703303100,-0.019088151,0.052162386,0
12389718490100,-0.019237004,0.052590597,0
12389720702100,-0.019298183,0.052933194,0
12389735325000,-0.01944943,0.053190086,0
12389739316600,-0.019420149,0.053275697,0
12389754890200,-0.019512637,0.053532556,0
12389769269900,-0.019541927,0.053446956,0
12389784283700,-0.019541927,0.053446956,0
12389786495900,-0.019512637,0.053532556,0
12389802985900,-0.019572968,0.053532563,0
12389805497500,-0.019512637,0.053532556,0
12389820600900,-0.019572968,0.053532563,0
12389834802200,-0.019543663,0.053618204,0
12389840893100,-0.019572968,0.053532563,0
12389849856400,-0.019543663,0.053618204,0
12389871200000,-0.019543663,0.053618204,0
12389873801500,-0.019572968,0.053532563,0
12389885156500,-0.019572968,0.053532563,0
12389902275100,-0.019572968,0.053532563,0
12389904866000,-0.019572968,0.053532563,0
12389920550800,-0.019514285,0.053703777,0
12389935290500,-0.019545408,0.053789362,0
12389937533700,-0.019424198,0.053789377,0
12389951523200,-0.019455215,0.053874996,0
12389967539400,-0.01948633,0.05396059,0
12389971195200,-0.01948633,0.05396059,0
12389982687000,-0.019455215,0.053874996,0
12389998073100,-0.01948633,0.05396059,0
12390012883400,-0.019456651,0.0540462,0
12390015418700,-0.019484801,0.05378938,0
12390032522700,-0.01948633,0.05396059,0
12390036703300,-0.019455215,0.053874996,0
12390048154600,-0.019455215,0.053874996,0
12390066231800,-0.019390766,0.053361297,0
12390069248000,-0.019360127,0.05327569,0
12390081811300,-0.019267932,0.052847534,0
12390101633300,-0.019058857,0.052248053,0
12390104155000,-0.019029373,0.052162386,0
12390118707500,-0.01885452,0.051648527,0
12390134677200,-0.018825717,0.051562883,0
12390136895900,-0.018740755,0.05113469,0
12390149414400,-0.018686326,0.05062093,0
12390159643100,-0.0186293,0.050620954,0
12390181713800,-0.018631812,0.050278455,0
12390184872600,-0.018692717,0.04959341,0
12390196986700,-0.018749451,0.049422175,0
12390213290200,-0.018805802,0.049250938,0
12390216137200,-0.018807828,0.048737444,0
12390231650100,-0.018807828,0.048737444,0
12390234488600,-0.01894577,0.04813851,0
12390245642700,-0.019027073,0.04805293,0
12390262311900,-0.019188102,0.047710963,0
12390278052600,-0.01945354,0.047369495,0
12390280907900,-0.019898944,0.046944257,0
12390294111600,-0.020341283,0.046691604,0
12390309459900,-0.020475583,0.04677824,0
12390312394200,-0.021101207,0.046615586,0
12390326559500,-0.021828283,0.04645823,0
12390342470700,-0.02199696,0.046631534,0
12390345614100,-0.022823129,0.046735298,0
12390361182600,-0.0232822,0.04683186,0
12390375623700,-0.023372741,0.046665695,0
12390378549600,-0.0236019,0.046840895,0
12390391286500,-0.02367216,0.047011323,0
12390401423900,-0.023725694,0.047012895,0
12390411075100,-0.023796543,0.04718326,0
12390425345800,-0.02393985,0.047271483,0
12390440709300,-0.0240295,0.04710585,0
12390443648400,-0.024101567,0.04727611,0
12390454170400,-0.024209462,0.04727918,0
12390473938700,-0.02437142,0.047283962,0
12390477313400,-0.02437142,0.047283962,0
12390488253800,-0.024442675,0.047202267,0
12390500225300,-0.024496622,0.04720388,0
12390519638500,-0.024496622,0.04720388,0
12390523266100,-0.024584455,0.04703909,0
12390535337500,-0.024675382,0.04712574,0
12390551052500,-0.024675382,0.04712574,0
12390554118000,-0.024745949,0.047044344,0
12390569431400,-0.024870079,0.0469649,0
12390584130800,-0.024886355,0.046881936,0
12390587032600,-0.025085466,0.04697234,0
