time,x,y,Object
75710343441000,-0.019020025,0.035714522,0
75710359942800,-0.019020025,0.035714522,0
75710364031600,-0.019020025,0.035714522,0
75710375710600,-0.019020025,0.035714522,0
75710401579500,-0.019020025,0.035714522,0
75710405613100,-0.019020025,0.035714522,0
75710410310000,-0.019020025,0.035714522,0
75710415035400,-0.019020025,0.035714522,0
75710436783700,-0.019020025,0.035714522,0
75710441407400,-0.019020025,0.035714522,0
75710451689800,-0.019020025,0.035714522,0
75710458964300,-0.019020025,0.035714522,0
75710475846600,-0.019020025,0.035714522,0
75710495084200,-0.019020025,0.035714522,0
75710498835800,-0.019020025,0.035714522,0
75710503558800,-0.019020025,0.035714522,0
75710517705700,-0.019020025,0.035714522,0
75710529162700,-0.019020025,0.035714522,0
75710546863700,-0.019020025,0.035714522,0
75710551282500,-0.019020025,0.035714522,0
75710563277200,-0.019020025,0.035714522,0
75710569273700,-0.019020025,0.035714522,0
75710581916000,-0.019020025,0.035714522,0
75710596932800,-0.019020025,0.035714522,0
75710601851300,-0.019020025,0.035714522,0
75710612765200,-0.019020025,0.035714522,0
75710630302900,-0.019020025,0.035714522,0
75710634996100,-0.019020025,0.035714522,0
75710646302100,-0.019020025,0.035714522,0
75710663151400,-0.019020025,0.035714522,0
75710667840600,-0.019020025,0.035714522,0
75710693527400,-0.019020025,0.035714522,0
75710697726200,-0.019020025,0.035714522,0
75710702394100,-0.019020025,0.035714522,0
75710711660500,-0.019020025,0.035714522,0
75710728257600,-0.019020025,0.035714522,0
75710734352900,-0.019020025,0.035714522,0
75710744995200,-0.019020025,0.035714522,0
75710761868000,-0.019020025,0.035714522,0
75710767273800,-0.019020025,0.035714522,0
75710778311100,-0.019020025,0.035714522,0
75710789375900,-0.019020025,0.035714522,0
75710800112500,-0.019020025,0.035714522,0
75710811137700,-0.019020025,0.035714522,0
75710821652400,-0.019020025,0.035714522,0
75710841886400,-0.019020025,0.035714522,0
75710846541800,-0.019020025,0.035714522,0
75710856344900,-0.019020025,0.035714522,0
75710870685400,-0.019020025,0.035714522,0
75710877262700,-0.019020025,0.035714522,0
75710887986300,-0.019020025,0.035714522,0
75710898663500,-0.019020025,0.035714522,0
75710909758500,-0.019020025,0.035714522,0
75710921180100,-0.019020025,0.035714522,0
75710931992300,-0.019020025,0.035714522,0
75710942643800,-0.019020025,0.035714522,0
75710953979100,-0.019020025,0.035714522,0
75710967155700,-0.019020025,0.035714522,0
75710979202600,-0.019020025,0.035714522,0
75710995524000,-0.019020025,0.035714522,0
75711000155300,-0.019020025,0.035714522,0
75711010773700,-0.019020025,0.035714522,0
75711027729900,-0.019020025,0.035714522,0
75711032190200,-0.019020025,0.035714522,0
75711043748200,-0.019020025,0.035714522,0
75711053216300,-0.019020025,0.035714522,0
75711064353800,-0.019020025,0.035714522,0
75711079573100,-0.019020025,0.035714522,0
75711092831100,-0.019020025,0.035714522,0
75711097036300,-0.019020025,0.035714522,0
75711112054900,-0.019020025,0.035714522,0
75711127530000,-0.019020025,0.035714522,0
75711131872200,-0.019020025,0.035714522,0
75711145718000,-0.019020025,0.035714522,0
75711160805400,-0.019020025,0.035714522,0
75711164732400,-0.019020025,0.035714522,0
75711179157300,-0.019020025,0.035714522,0
75711193288400,-0.019020025,0.035714522,0
75711197353000,-0.019020025,0.035714522,0
75711215431700,-0.019020025,0.035714522,0
75711220219000,-0.019020025,0.035714522,0
75711229789500,-0.019020025,0.035714522,0
75711243243000,-0.019020025,0.035714522,0
75711260646000,-0.019020025,0.035714522,0
75711265002100,-0.019020025,0.035714522,0
75711278275100,-0.019020025,0.035714522,0
75711293178300,-0.019020025,0.035714522,0
75711300966000,-0.019020025,0.035714522,0
75711305788400,-0.019020025,0.035714522,0
75711321305500,-0.019020025,0.035714522,0
75711333996900,-0.019020025,0.035714522,0
75711339030700,-0.019020025,0.035714522,0
75711354601200,-0.019020025,0.035714522,0
75711361271000,-0.019020025,0.035714522,0
75711375862300,-0.019020025,0.035714522,0
75711383355900,-0.019020025,0.035714522,0
75711405184800,-0.019020025,0.035714522,0
75711409673700,-0.019020025,0.035714522,0
75711418359300,-0.019020025,0.035714522,0
75711433656100,-0.019020025,0.035714522,0
75711438328000,-0.019020025,0.035714522,0
75711452942600,-0.019020025,0.035714522,0
75711470855600,-0.019020025,0.035714522,0
75711475271400,-0.019020025,0.035714522,0
75711485529100,-0.019020025,0.035714522,0
75711502339300,-0.019020025,0.035714522,0
75711506164500,-0.019020025,0.035714522,0
75711516658000,-0.019020025,0.035714522,0
75711533617600,-0.019020025,0.035714522,0
75711537499900,-0.019020025,0.035714522,0
75711552497600,-0.019020025,0.035714522,0
75711567348400,-0.019020025,0.035714522,0
75711571463800,-0.019020025,0.035714522,0
75711584596500,-0.019020025,0.035714522,0
75711602251700,-0.019020025,0.035714522,0
75711606193300,-0.019020025,0.035714522,0
75711618296300,-0.019020025,0.035714522,0
75711634266600,-0.019020025,0.035714522,0
75711638251600,-0.019020025,0.035714522,0
75711647249800,-0.019020025,0.035714522,0
75711657995400,-0.019020025,0.035714522,0
75711681150500,-0.019020025,0.035714522,0
75711685789400,-0.019020025,0.035714522,0
75711695898700,-0.019020025,0.035714522,0
75711712374100,-0.019020025,0.035714522,0
75711716892600,-0.019020025,0.035714522,0
75711728087200,-0.019020025,0.035714522,0
75711744892400,-0.019020025,0.035714522,0
75711748707700,-0.019020025,0.035714522,0
75711764873800,-0.019020025,0.035714522,0
75711768849600,-0.019020025,0.035714522,0
75711781216300,-0.019020025,0.035714522,0
75711797024000,-0.019020025,0.035714522,0
75711801584800,-0.019020025,0.035714522,0
75711816455500,-0.019020025,0.035714522,0
75711823485500,-0.019020025,0.035714522,0
75711844629400,-0.019020025,0.035714522,0
75711848416100,-0.019020025,0.035714522,0
75711856565000,-0.019020025,0.035714522,0
75711878043600,-0.019020025,0.035714522,0
75711882282500,-0.019020025,0.035714522,0
75711893149700,-0.019020025,0.035714522,0
75711914705700,-0.019020025,0.035714522,0
75711919351900,-0.019020025,0.035714522,0
75711923947400,-0.019020025,0.035714522,0
75711939373400,-0.019020025,0.035714522,0
75711944857600,-0.019020025,0.035714522,0
75711964861600,-0.019020025,0.035714522,0
75711969429300,-0.019020025,0.035714522,0
75711991693400,-0.019020025,0.035714522,0
75711995481700,-0.019020025,0.035714522,0
75712000208200,-0.019020025,0.035714522,0
75712023913700,-0.019020025,0.035714522,0
75712028244100,-0.019020025,0.035714522,0
75712032891700,-0.019020025,0.035714522,0
75712046310400,-0.019020025,0.035714522,0
75712062346700,-0.019020025,0.035714522,0
75712066882400,-0.019020025,0.035714522,0
75712078202600,-0.019020025,0.035714522,0
75712094313000,-0.019020025,0.035714522,0
75712099024500,-0.019020025,0.035714522,0
75712114120300,-0.019020025,0.035714522,0
75712128832700,-0.019020025,0.035714522,0
75712133361100,-0.019020025,0.035714522,0
75712155670000,-0.019020025,0.035714522,0
75712160301800,-0.019020025,0.035714522,0
75712164958800,-0.019020025,0.035714522,0
75712177625400,-0.019020025,0.035714522,0
75712187164400,-0.019020025,0.035714522,0
75712198599300,-0.019020025,0.035714522,0
75712218570600,-0.019020025,0.035714522,0
75712222352100,-0.019020025,0.035714522,0
75712236131000,-0.019020025,0.035714522,0
75712251466600,-0.019020025,0.035714522,0
75712255349600,-0.019020025,0.035714522,0
75712270034200,-0.019020025,0.035714522,0
75712284631200,-0.019020025,0.035714522,0
75712288566500,-0.019020025,0.035714522,0
75712303429300,-0.019020025,0.035714522,0
75712307725700,-0.019020025,0.035714522,0
75712322186400,-0.019020025,0.035714522,0
75712338694600,-0.019020025,0.035714522,0
75712343231500,-0.019020025,0.035714522,0
75712354310900,-0.019020025,0.035714522,0
75712370802800,-0.019020025,0.035714522,0
75712375078500,-0.019020025,0.035714522,0
75712389042700,-0.019020025,0.035714522,0
75712403399000,-0.019020025,0.035714522,0
75712407837900,-0.019020025,0.035714522,0
75712422255200,-0.019020025,0.035714522,0
75712437255400,-0.019020025,0.035714522,0
75712441052300,-0.019020025,0.035714522,0
75712454381800,-0.019020025,0.035714522,0
75712471425000,-0.019020025,0.035714522,0
75712475537900,-0.019020025,0.035714522,0
75712486723000,-0.019020025,0.035714522,0
75712503457700,-0.019020025,0.035714522,0
75712507805400,-0.019020025,0.035714522,0
75712521166300,-0.019020025,0.035714522,0
