time,x,y,Object
12670959076700,-0.018956002,0.03913445,0
12670973156800,-0.018904716,0.042342693,0
12670976415700,-0.018540451,0.05438856,0
12670990552900,-0.018999984,0.054474212,0
12671005094100,-0.019509377,0.053190075,0
12671025202800,-0.019625176,0.052847676,0
12671027371700,-0.019877251,0.05190598,0
12671040682300,-0.019935763,0.05190603,0
12671042869900,-0.019960232,0.05164922,0
12671059409500,-0.01996341,0.051820483,0
12671073569000,-0.01990502,0.051820368,0
12671091546800,-0.019908002,0.051991627,0
12671093759300,-0.019966599,0.051991694,0
12671109541900,-0.019908002,0.051991627,0
12671111892700,-0.019938853,0.05207727,0
12671142839500,-0.019938853,0.05207727,0
12671145362900,-0.019938853,0.05207727,0
12671147873600,-0.019938853,0.05207727,0
12671157146900,-0.019938853,0.05207727,0
12671175048500,-0.019938853,0.05207727,0
12671189406300,-0.019883042,0.052248448,0
12671191593400,-0.019966599,0.051991694,0
12671200815500,-0.01991099,0.052162863,0
12671222796300,-0.019938853,0.05207727,0
12671224931000,-0.019941919,0.052248526,0
12671233928500,-0.019938853,0.05207727,0
12671250526300,-0.019969774,0.052162908,0
12671256158900,-0.019938853,0.05207727,0
12671267924400,-0.01991099,0.052162863,0
12671285313600,-0.019938853,0.05207727,0
12671287751300,-0.019969774,0.052162908,0
12671301149300,-0.019938853,0.05207727,0
12671317935700,-0.019941919,0.052248526,0
12671330670600,-0.019997537,0.05207733,0
12671332948300,-0.01996341,0.051820483,0
12671347969000,-0.019938853,0.05207727,0
12671354723300,-0.019969774,0.052162908,0
12671376870900,-0.019938853,0.05207727,0
12671379200300,-0.01991099,0.052162863,0
12671386960400,-0.019938853,0.05207727,0
12671398557500,-0.019969774,0.052162908,0
12671410080200,-0.019941919,0.052248526,0
12671419923200,-0.019941919,0.052248526,0
12671431564400,-0.019997537,0.05207733,0
12671441788600,-0.019938853,0.05207727,0
12671452960100,-0.019938853,0.05207727,0
12671464187900,-0.019880163,0.052077204,0
12671475253800,-0.019913984,0.052334066,0
12671488989400,-0.01991099,0.052162863,0
12671503902500,-0.01991099,0.052162863,0
12671513604600,-0.019938853,0.05207727,0
12671523183700,-0.019938853,0.05207727,0
12671539019600,-0.019969774,0.052162908,0
12671541240800,-0.01997296,0.052334167,0
12671554633700,-0.019969774,0.052162908,0
12671563285000,-0.01991099,0.052162863,0
12671574353800,-0.019966599,0.051991694,0
12671589105200,-0.019941919,0.052248526,0
12671605586800,-0.019877251,0.05190598,0
12671607892900,-0.019969774,0.052162908,0
12671622691200,-0.019969774,0.052162908,0
12671630932600,-0.019941919,0.052248526,0
12671640551600,-0.019941919,0.052248526,0
12671653299700,-0.019941919,0.052248526,0
12671670728600,-0.01991099,0.052162863,0
12671672883800,-0.019969774,0.052162908,0
