time,x,y,Object
5010607146164300,-0.019040165,0.035797253,0
5010607150193500,-0.019213106,0.042088687,0
5010607155650300,-0.019307923,0.045575894,0
5010607176887200,-0.019855468,0.06923032,0
5010607179573300,-0.02012971,0.071896136,0
5010607195449300,-0.021212058,0.08433461,0
5010607210735700,-0.021388996,0.085679404,0
5010607213168100,-0.022007972,0.08857258,0
5010607229750900,-0.021997958,0.08826052,0
5010607243889200,-0.021941427,0.0880273,0
5010607246708600,-0.022018027,0.0859035,0
5010607262369600,-0.022086738,0.08375986,0
5010607279548500,-0.021982325,0.08344326,0
5010607283695300,-0.021287207,0.081855744,0
5010607297936200,-0.021143917,0.08161703,0
5010607310587500,-0.020671792,0.08081846,0
5010607330807200,-0.020531826,0.08057805,0
5010607333285100,-0.021096313,0.08153736,0
5010607335733500,-0.021287207,0.081855744,0
5010607349823800,-0.02231155,0.08351526,0
5010607365331000,-0.022560865,0.083907306,0
5010607377436100,-0.023674179,0.08545984,0
5010607392257400,-0.024680743,0.08549923,0
5010607394864800,-0.025689028,0.08553073,0
5010607404789200,-0.025784567,0.0855258,0
5010607427928700,-0.02612522,0.085586734,0
5010607430465600,-0.026412131,0.08557079,0
5010607443130300,-0.026453437,0.08548948,0
5010607460014200,-0.026657894,0.085635595,0
5010607462450200,-0.02690405,0.085699886,0
5010607477658800,-0.026958847,0.085775465,0
5010607493688500,-0.027109684,0.08584506,0
5010607495982200,-0.027219888,0.08599582,0
5010607515739700,-0.027219888,0.08599582,0
5010607517950600,-0.027219888,0.08599582,0
5010607533517600,-0.027219888,0.08599582,0
5010607536701600,-0.027109684,0.08584506,0
5010607548972400,-0.027054744,0.08576959,0
5010607561477500,-0.026890302,0.08554285,0
5010607576325400,-0.026672151,0.08523973,0
5010607591017800,-0.026455274,0.08493574,0
5010607593339000,-0.026239652,0.08463084,0
5010607610126600,-0.026185958,0.08455449,0
5010607618168300,-0.02586543,0.08409518,0
5010607625085200,-0.025706243,0.0838648,0
5010607636635100,-0.02549513,0.0835569,0
5010607652013700,-0.025285322,0.08324813,0
5010607658676600,-0.024973044,0.08278339,0
5010607674317700,-0.024818014,0.08255037,0
5010607681623500,-0.024612447,0.0822389,0
5010607692471700,-0.024510175,0.08208288,0
5010607709150700,-0.024255915,0.08169195,0
5010607713069700,-0.023803473,0.08098514,0
5010607727237500,-0.023654167,0.080748655,0
5010607735328600,-0.023113215,0.07987794,0
5010607745984200,-0.02277433,0.07932097,0
5010607757909300,-0.022297462,0.078521445,0
5010607768387000,-0.021782845,0.07763699,0
5010607779055500,-0.021143097,0.07650405,0
5010607790394100,-0.020520596,0.07536342,0
5010607801161900,-0.01995809,0.074297786,0
5010607811568900,-0.019369237,0.07314364,0
5010607823101800,-0.018838253,0.07206631,0
5010607833973100,-0.018244663,0.070816964,0
5010607844553200,-0.01774392,0.06989633,0
5010607865900700,-0.017260447,0.06880497,0
5010607868099700,-0.016361633,0.06703213,0
5010607883576500,-0.016292896,0.066863015,0
5010607890810300,-0.015698805,0.0659279,0
5010607901288600,-0.015461315,0.06550254,0
5010607916467600,-0.015121991,0.06499042,0
5010607923037200,-0.014297864,0.06370762,0
5010607933339500,-0.013977859,0.06319381,0
5010607950551400,-0.013422761,0.06258935,0
5010607954568300,-0.012666226,0.061303716,0
5010607966934500,-0.012544828,0.06113173,0
5010607982887400,-0.0121975755,0.060194567,0
5010607987674600,-0.011887157,0.05934325,0
5010607998973400,-0.011839853,0.05917347,0
5010608014199600,-0.011677178,0.058579475,0
5010608024099400,-0.011563739,0.05815554,0
5010608032294700,-0.011541326,0.058070824,0
5010608043424500,-0.011474656,0.05781662,0
5010608059625000,-0.011474656,0.05781662,0
5010608079873900,-0.01151842,0.057733364,0
5010608082399000,-0.01151842,0.057733364,0
5010608095861300,-0.011605678,0.05756671,0
5010608098030400,-0.011692573,0.0573999,0
5010608113721800,-0.011692573,0.0573999,0
5010608127718200,-0.011801183,0.057317704,0
5010608131050900,-0.011801183,0.057317704,0
5010608144536000,-0.011801183,0.057317704,0
5010608152882500,-0.011823374,0.05740243,0
5010608168408000,-0.011823374,0.05740243,0
5010608176355800,-0.011866484,0.057318915,0
5010608187239600,-0.011952406,0.05715183,0
5010608197261900,-0.012037963,0.056984585,0
5010608208462500,-0.01218783,0.05681829,0
5010608220312800,-0.012336903,0.056651734,0
5010608238753600,-0.012462801,0.05640012,0
5010608241304400,-0.012715595,0.05614984,0
5010608252365900,-0.012715595,0.05614984,0
5010608270094200,-0.012820636,0.056066494,0
5010608276253000,-0.012902725,0.055898245,0
5010608285355300,-0.012925367,0.055983126,0
5010608295671000,-0.0129662845,0.05589893,0
5010608307250200,-0.0129662845,0.05589893,0
5010608318918100,-0.01300708,0.05581475,0
5010608332482900,-0.01300708,0.05581475,0
5010608339710500,-0.01300708,0.05581475,0
5010608363371900,-0.013047805,0.055730514,0
5010608365568800,-0.013047805,0.055730514,0
5010608374777800,-0.013047805,0.055730514,0
5010608394586100,-0.013047805,0.055730514,0
5010608396837400,-0.013047805,0.055730514,0
5010608410579700,-0.013047805,0.055730514,0
5010608425358200,-0.013047805,0.055730514,0
5010608427623100,-0.013047805,0.055730514,0
5010608439033300,-0.013047805,0.055730514,0
5010608450841300,-0.013047805,0.055730514,0
5010608472298700,-0.013047805,0.055730514,0
5010608474547400,-0.013047805,0.055730514,0
5010608483614700,-0.013047805,0.055730514,0
5010608503677400,-0.013047805,0.055730514,0
5010608505811200,-0.013047805,0.055730514,0
5010608520052200,-0.013047805,0.055730514,0
5010608534594300,-0.013047805,0.055730514,0
5010608539248800,-0.013047805,0.055730514,0
5010608551235600,-0.013047805,0.055730514,0
5010608560094500,-0.013047805,0.055730514,0
5010608571359500,-0.013047805,0.055730514,0
5010608583685700,-0.013047805,0.055730514,0
5010608592745700,-0.013047805,0.055730514,0
5010608611728400,-0.013047805,0.055730514,0
5010608626735900,-0.013047805,0.055730514,0
5010608628938800,-0.013047805,0.055730514,0
5010608643749400,-0.013047805,0.055730514,0
5010608647762200,-0.013047805,0.055730514,0
5010608658642500,-0.013047805,0.055730514,0
5010608676053800,-0.013047805,0.055730514,0
5010608680644500,-0.013047805,0.055730514,0
5010608692009100,-0.013047805,0.055730514,0
5010608707895300,-0.013047805,0.055730514,0
5010608713586300,-0.013047805,0.055730514,0
5010608725923300,-0.013047805,0.055730514,0
5010608739978000,-0.013047805,0.055730514,0
5010608754867300,-0.013047805,0.055730514,0
5010608769561100,-0.013047805,0.055730514,0
5010608771753800,-0.013047805,0.055730514,0
5010608780479200,-0.013047805,0.055730514,0
5010608801376100,-0.013047805,0.055730514,0
5010608803508700,-0.013047805,0.055730514,0
5010608812528900,-0.013047805,0.055730514,0
5010608834089200,-0.013047805,0.055730514,0
5010608836257700,-0.013047805,0.055730514,0
5010608846737000,-0.013047805,0.055730514,0
