time,x,y,Object
12777030836500,-0.019043213,0.038463205,0
12777046315200,-0.018682078,0.05130601,0
12777061222300,-0.018602978,0.054217394,0
12777063391900,-0.01839508,0.0632523,0
12777078573800,-0.018929295,0.06282937,0
12777090760900,-0.019000009,0.062659755,0
12777094299400,-0.019175088,0.062235504,0
12777109342700,-0.019208683,0.061811022,0
12777133604400,-0.019069541,0.061811082,0
12777136043500,-0.019034829,0.06189598,0
12777138584500,-0.019034829,0.06189598,0
12777162455700,-0.019069761,0.061980885,0
12777164897900,-0.019069761,0.061980885,0
12777171407500,-0.019069761,0.061980885,0
12777189456300,-0.019069761,0.061980885,0
12777203640000,-0.019069761,0.061980885,0
12777205794800,-0.019034931,0.062065795,0
12777221431300,-0.019034931,0.062065795,0
12777237257200,-0.019069761,0.061980885,0
12777239534800,-0.019104488,0.061895974,0
12777254077800,-0.019104488,0.061895974,0
12777268797400,-0.019139506,0.061980877,0
12777271114000,-0.019034931,0.062065795,0
12777286829100,-0.019034931,0.062065795,0
12777301529000,-0.019034931,0.062065795,0
12777303845500,-0.019104488,0.061895974,0
12777319986200,-0.019104764,0.062065806,0
12777335662900,-0.019069761,0.061980885,0
12777337956000,-0.019069942,0.06215068,0
12777352416400,-0.019069761,0.061980885,0
12777368258900,-0.019069761,0.061980885,0
12777370526700,-0.019104764,0.062065806,0
12777385829000,-0.019139506,0.061980877,0
12777402113400,-0.019104764,0.062065806,0
12777404762900,-0.019069761,0.061980885,0
12777417969000,-0.019104764,0.062065806,0
12777424228200,-0.019069942,0.06215068,0
12777435659500,-0.019069761,0.061980885,0
12777446030800,-0.019069761,0.061980885,0
12777457807100,-0.019069761,0.061980885,0
12777467862900,-0.019104764,0.062065806,0
12777478826600,-0.019104764,0.062065806,0
12777490418600,-0.019069942,0.06215068,0
12777500936900,-0.019069761,0.061980885,0
12777512433300,-0.019104764,0.062065806,0
12777523131900,-0.019069942,0.06215068,0
12777533979200,-0.019104764,0.062065806,0
12777545485100,-0.019104764,0.062065806,0
12777557764600,-0.019104764,0.062065806,0
12777567958200,-0.019104764,0.062065806,0
12777593554500,-0.019105045,0.062235534,0
12777595755000,-0.019069761,0.061980885,0
12777600303200,-0.019069942,0.06215068,0
12777619659500,-0.019104764,0.062065806,0
12777622165200,-0.019069942,0.06215068,0
12777638138200,-0.019104764,0.062065806,0
12777652966100,-0.019104764,0.062065806,0
12777655241200,-0.019069942,0.06215068,0
12777668656100,-0.019069942,0.06215068,0
12777677226300,-0.019069942,0.06215068,0
12777688285300,-0.019069942,0.06215068,0
12777703393500,-0.019104764,0.062065806,0
12777718491300,-0.019104764,0.062065806,0
12777720885400,-0.019104764,0.062065806,0
12777736776700,-0.019104488,0.061895974,0
12777751693500,-0.019069942,0.06215068,0
12777754086000,-0.019069761,0.061980885,0
12777767476600,-0.019069761,0.061980885,0
12777783861700,-0.019104764,0.062065806,0
12777787351500,-0.019104764,0.062065806,0
12777798131800,-0.019069761,0.061980885,0
12777814572400,-0.019069942,0.06215068,0
12777820769600,-0.019104764,0.062065806,0
