time,x,y,Object
12506992700700,-0.0189128,0.038798682,0
12506996825800,-0.018778153,0.039471153,0
12507007703500,-0.018705977,0.04022932,0
12507035936500,-0.018750157,0.044382595,0
12507040602200,-0.018873861,0.04480826,0
12507045384900,-0.018948864,0.04540492,0
12507048851200,-0.019025704,0.045660798,0
12507078278100,-0.019702477,0.04796875,0
12507081741000,-0.019756516,0.047968984,0
12507085037800,-0.019836105,0.04788383,0
12507105148600,-0.019890059,0.047884084,0
12507108403600,-0.020218225,0.0480569,0
12507117314100,-0.020306457,0.048313826,0
12507145101900,-0.020311087,0.048484787,0
12507147982500,-0.02014661,0.050879195,0
12507150555800,-0.02006594,0.051135812,0
12507166221900,-0.019701775,0.05190578,0
12507179941100,-0.019673644,0.051991396,0
12507182214200,-0.019531524,0.052419446,0
12507197589200,-0.0195906,0.052419476,0
12507205491800,-0.019619118,0.05233386,0
12507213896900,-0.019621145,0.05250512,0
12507233126100,-0.019651787,0.052590754,0
12507235536900,-0.019623158,0.052676376,0
12507255739700,-0.0196803,0.05250515,0
12507258352900,-0.0196803,0.05250515,0
12507274032500,-0.019594438,0.052761994,0
12507289941100,-0.019651787,0.052590754,0
12507292319200,-0.019651787,0.052590754,0
12507307898000,-0.0196803,0.05250515,0
12507322680200,-0.0196803,0.05250515,0
12507324912100,-0.01971104,0.05259082,0
12507340576100,-0.019594438,0.052761994,0
12507347479500,-0.019651787,0.052590754,0
12507356761100,-0.019651787,0.052590754,0
12507368227300,-0.01971104,0.05259082,0
12507378722200,-0.019651787,0.052590754,0
12507390249600,-0.019651787,0.052590754,0
12507400741500,-0.019651787,0.052590754,0
12507412734300,-0.0196803,0.05250515,0
12507422729500,-0.01971104,0.05259082,0
12507433545900,-0.019651787,0.052590754,0
12507444861900,-0.0196803,0.05250515,0
12507455692100,-0.019682532,0.052676395,0
12507466663000,-0.019772794,0.052762087,0
12507477864100,-0.020136878,0.053104702,0
12507488382100,-0.020768356,0.053190567,0
12507513540400,-0.021770872,0.052849703,0
12507516177200,-0.023859061,0.05378683,0
12507538559500,-0.02425823,0.054125257,0
12507540922600,-0.026965486,0.057890758,0
12507543615000,-0.027255738,0.05830375,0
12507555092300,-0.02857978,0.06077431,0
12507571352500,-0.030892044,0.06523091,0
12507587684200,-0.031265702,0.066033736,0
12507589864700,-0.033990633,0.07082078,0
12507604411500,-0.036804736,0.075859964,0
12507623591100,-0.037255015,0.076848,0
12507625823800,-0.04098876,0.08351554,0
12507632002100,-0.041502275,0.08436801,0
12507654873700,-0.043810442,0.08813365,0
12507657128300,-0.04737188,0.09405981,0
12507673870600,-0.050435856,0.0998622,0
12507677042300,-0.050884806,0.100826,0
12507691148000,-0.05226046,0.10539505,0
12507698144200,-0.052798174,0.10669617,0
12507709257400,-0.053211555,0.10948841,0
12507722865800,-0.053729158,0.11178872,0
12507731531100,-0.053359084,0.114902616,0
12507741432400,-0.052927375,0.11682761,0
12507755153100,-0.0526979,0.11956492,0
12507763617900,-0.052584782,0.12001158,0
12507779478700,-0.052698083,0.12128247,0
12507787531300,-0.052576836,0.122819856,0
12507803846200,-0.052471023,0.12415284,0
12507807461000,-0.052457303,0.12571311,0
12507819977400,-0.052574765,0.12644854,0
12507830514900,-0.053044785,0.12724738,0
12507842339700,-0.05365735,0.12762511,0
12507851981600,-0.054387756,0.1278597,0
12507862635100,-0.055043235,0.12805496,0
12507884263100,-0.056724846,0.12811954,0
12507887612000,-0.0570668,0.12807596,0
12507898719300,-0.057393424,0.12793204,0
12507916367000,-0.059515722,0.12767562,0
12507919763400,-0.059723344,0.12766477,0
12507931573300,-0.060095042,0.12780944,0
12507947382800,-0.06093741,0.12876824,0
12507950900600,-0.061024845,0.12889124,0
12507965067900,-0.061759815,0.12915799,0
12507972838000,-0.061992627,0.1293309,0
12507995538700,-0.0626,0.12918526,0
12507998407600,-0.063559145,0.12906788,0
12508013576200,-0.06456382,0.1287801,0
12508016813900,-0.06470966,0.12882844,0
12508031968800,-0.06566497,0.1286946,0
12508046736900,-0.065942995,0.12869476,0
12508050240100,-0.067292705,0.128408,0
12508067907300,-0.06913972,0.12772477,0
12508082916200,-0.06946202,0.12755395,0
12508085807200,-0.0711805,0.12698404,0
12508099850600,-0.07274736,0.1263532,0
12508104529100,-0.07319609,0.12611985,0
12508118048600,-0.07460731,0.12586695,0
12508134521600,-0.07577906,0.12589033,0
12508137916300,-0.07592074,0.12592387,0
12508155393600,-0.0763444,0.1260227,0
12508164193500,-0.07670696,0.1261921,0
12508181446300,-0.07712615,0.12628567,0
12508184680300,-0.0777314,0.12624513,0
12508192413100,-0.07762192,0.12647958,0
12508213929400,-0.07801754,0.12639195,0
12508216782200,-0.078438535,0.12656513,0
12508231843600,-0.07877991,0.12663448,0
12508246549000,-0.07877991,0.12663448,0
12508249418600,-0.07899826,0.12684831,0
12508264771100,-0.07908523,0.12712002,0
12508279058600,-0.07908523,0.12712002,0
12508281970800,-0.07916385,0.12730455,0
12508291890700,-0.07910758,0.12746273,0
12508304238600,-0.07898412,0.1276078,0
12508313832500,-0.078922264,0.12768024,0
12508329923700,-0.078798346,0.12782495,0
12508338106100,-0.0787318,0.12781209,0
12508346452700,-0.0787318,0.12781209,0
12508358137300,-0.07866977,0.12788434,0
12508378263300,-0.0786032,0.12787142,0
12508381149400,-0.07854114,0.12794363,0
12508396956300,-0.078350276,0.12807482,0
12508412227900,-0.078288026,0.12814683,0
12508415103800,-0.07822569,0.12821878,0
12508430129600,-0.07809685,0.1282776,0
12508446046000,-0.07809266,0.12819263,0
12508448863000,-0.077901416,0.12832314,0
12508462763500,-0.077901416,0.12832314,0
12508467873200,-0.0778971,0.12823808,0
12508481452100,-0.0778348,0.12830989,0
12508495872000,-0.07777651,0.12846655,0
12508500504100,-0.077839,0.12839486,0
12508511713400,-0.07777244,0.12838162,0
12508522951100,-0.077839,0.12839486,0
12508543478900,-0.077839,0.12839486,0
12508546770300,-0.07777651,0.12846655,0
12508559056400,-0.07777651,0.12846655,0
12508574258200,-0.07777651,0.12846655,0
12508577686000,-0.07784295,0.12847972,0
